#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
-7629.00,-3868.13,6264.17,0.00,100.00 , 0.00
-10999.50,-5320.50,7092.41,5.00,100.00 , 0.00
8285.63,-7450.50,7423.95,10.00,100.00 , 0.00
-7503.75,-7288.50,-17711.98,35.00,80.00 , 0.00
8686.12,-7902.00,-17744.05,40.00,80.00 , 0.00
-5040.37,-8305.87,-17728.32,45.00,80.00 , 0.00
1279.50,-8521.88,-17558.31,50.00,80.00 , 0.00
5919.75,-8436.75,-17538.34,55.00,80.00 , 0.00
-11356.87,-8250.37,-17709.56,60.00,80.00 , 0.00
1809.00,-8094.75,-17736.18,65.00,80.00 , 0.00
11090.62,-8154.00,-13983.37,70.00,80.00 , 0.00
11135.62,-8032.12,11981.42,75.00,80.00 , 0.00
11115.75,-7326.75,-2695.88,80.00,80.00 , 0.00
8996.62,-6073.87,7679.27,85.00,80.00 , 0.00
-2367.75,-4782.75,10145.25,90.00,80.00 , 0.00
-9919.87,-3669.00,9846.98,95.00,80.00 , 0.00
9736.50,-2738.63,8701.11,100.00,80.00 , 0.00
9731.25,-2471.62,8968.52,100.00,75.00 , 0.00
-9935.25,-3299.63,10137.99,95.00,75.00 , 0.00
-2295.00,-4289.62,10465.89,90.00,75.00 , 0.00
9218.25,-5370.00,7995.08,85.00,75.00 , 0.00
11099.25,-6411.75,-2482.92,80.00,75.00 , 0.00
11119.13,-6973.12,12028.01,75.00,75.00 , 0.00
11097.37,-7132.12,-13622.18,70.00,75.00 , 0.00
1877.63,-7554.75,-17721.06,65.00,75.00 , 0.00
-11234.62,-8140.50,-17691.41,60.00,75.00 , 0.00
6058.50,-8512.12,-17444.57,55.00,75.00 , 0.00
1472.25,-8584.50,-17478.45,50.00,75.00 , 0.00
-4859.25,-8392.50,-17722.26,45.00,75.00 , 0.00
8720.25,-7730.63,-17758.57,40.00,75.00 , 0.00
-7755.75,-6602.25,-17692.02,35.00,75.00 , 0.00
-11134.50,-5247.00,-6829.84,30.00,75.00 , 0.00
-11133.00,-4960.87,-18764.08,25.00,75.00 , 0.00
-11115.75,-5032.50,404.75,20.00,75.00 , 0.00
-5191.87,-4551.00,7358.62,15.00,75.00 , 0.00
4490.63,-3787.87,8903.79,10.00,75.00 , 0.00
10995.75,-2995.12,8547.44,5.00,75.00 , 0.00
-9258.37,-2266.50,7606.06,0.00,75.00 , 0.00
-9153.75,-1960.50,7776.06,0.00,70.00 , 0.00
11133.75,-2594.25,8779.15,5.00,70.00 , 0.00
4673.62,-3324.37,9191.16,10.00,70.00 , 0.00
-4953.37,-4056.37,7700.44,15.00,70.00 , 0.00
-11098.88,-4611.37,910.52,20.00,70.00 , 0.00
-11148.00,-4948.50,-17791.84,25.00,70.00 , 0.00
-11122.12,-5398.87,-6123.81,30.00,70.00 , 0.00
-8497.87,-6199.88,-17710.77,35.00,70.00 , 0.00
8249.62,-7121.63,-17787.61,40.00,70.00 , 0.00
-5086.88,-7728.00,-17729.53,45.00,70.00 , 0.00
1274.25,-8067.75,-17575.25,50.00,70.00 , 0.00
5824.13,-8043.00,-17610.34,55.00,70.00 , 0.00
-11275.13,-7722.75,-17750.10,60.00,70.00 , 0.00
1870.13,-6988.50,-17708.96,65.00,70.00 , 0.00
11085.00,-6545.62,-13378.37,70.00,70.00 , 0.00
11118.37,-6406.50,12518.66,75.00,70.00 , 0.00
11098.88,-5923.87,-1876.71,80.00,70.00 , 0.00
9367.87,-4955.25,8464.55,85.00,70.00 , 0.00
-2157.37,-3910.12,10885.16,90.00,70.00 , 0.00
-9865.12,-2979.00,10475.58,95.00,70.00 , 0.00
9688.50,-2174.62,9252.26,100.00,70.00 , 0.00
9613.50,-1921.13,9418.64,100.00,65.00 , 0.00
-9967.50,-2646.37,10626.83,95.00,65.00 , 0.00
-2211.37,-3517.13,11050.93,90.00,65.00 , 0.00
9465.37,-4504.50,8592.21,85.00,65.00 , 0.00
11113.50,-5485.87,-1950.52,80.00,65.00 , 0.00
11129.62,-6014.25,12144.77,75.00,65.00 , 0.00
11082.00,-6094.50,-13326.34,70.00,65.00 , 0.00
2179.50,-6411.75,-17739.21,65.00,65.00 , 0.00
-11105.62,-6869.25,-17698.67,60.00,65.00 , 0.00
5888.63,-7136.63,-17557.10,55.00,65.00 , 0.00
1321.50,-7171.50,-17583.72,50.00,65.00 , 0.00
-5079.00,-6776.63,-17716.22,45.00,65.00 , 0.00
8305.50,-6139.13,-17776.72,40.00,65.00 , 0.00
-8410.50,-5559.37,-17738.60,35.00,65.00 , 0.00
-11114.62,-5295.38,-6334.95,30.00,65.00 , 0.00
-11130.38,-4912.12,-17729.53,25.00,65.00 , 0.00
-11101.87,-4233.75,1222.10,20.00,65.00 , 0.00
-4914.00,-3589.50,7923.08,15.00,65.00 , 0.00
4737.37,-2905.12,9320.63,10.00,65.00 , 0.00
11229.00,-2241.37,8898.34,5.00,65.00 , 0.00
-9033.00,-1628.63,7907.35,0.00,65.00 , 0.00
-8885.25,-1320.00,7972.69,0.00,60.00 , 0.00
11417.63,-1841.25,9006.63,5.00,60.00 , 0.00
4950.75,-2448.00,9471.28,10.00,60.00 , 0.00
-4736.62,-3076.50,8098.53,15.00,60.00 , 0.00
-11108.62,-3600.75,1363.67,20.00,60.00 , 0.00
-11149.87,-3981.75,-18320.61,25.00,60.00 , 0.00
-11131.12,-4228.13,-7232.77,30.00,60.00 , 0.00
-8393.62,-4721.25,-17770.06,35.00,60.00 , 0.00
8096.63,-5385.38,-17742.23,40.00,60.00 , 0.00
-5325.38,-5901.37,-17703.51,45.00,60.00 , 0.00
1068.75,-6165.38,-17624.26,50.00,60.00 , 0.00
5650.50,-6208.50,-17620.02,55.00,60.00 , 0.00
-11463.75,-6140.25,-17717.42,60.00,60.00 , 0.00
1971.38,-5988.00,-17729.53,65.00,60.00 , 0.00
11107.12,-5755.87,-13680.26,70.00,60.00 , 0.00
11163.00,-5592.75,12135.69,75.00,60.00 , 0.00
11103.75,-5021.62,-1731.51,80.00,60.00 , 0.00
9587.25,-4058.63,8878.37,85.00,60.00 , 0.00
-2151.37,-3111.37,11284.46,90.00,60.00 , 0.00
-9972.00,-2288.25,10835.55,95.00,60.00 , 0.00
9524.62,-1587.38,9562.63,100.00,60.00 , 0.00
9438.37,-1291.50,9559.61,100.00,55.00 , 0.00
-10111.50,-1905.75,10801.67,95.00,55.00 , 0.00
-2228.25,-2649.00,11213.07,90.00,55.00 , 0.00
9652.50,-3482.25,8692.04,85.00,55.00 , 0.00
11123.25,-4353.37,-2190.10,80.00,55.00 , 0.00
11140.13,-4876.50,11187.05,75.00,55.00 , 0.00
11098.50,-5076.37,-14371.78,70.00,55.00 , 0.00
1847.63,-5275.87,-17695.65,65.00,55.00 , 0.00
-11702.25,-5386.50,-17690.81,60.00,55.00 , 0.00
5499.75,-5358.75,-17608.53,55.00,55.00 , 0.00
1185.75,-5266.87,-17584.93,50.00,55.00 , 0.00
-5158.87,-5090.63,-17699.88,45.00,55.00 , 0.00
8152.12,-4541.62,-17720.45,40.00,55.00 , 0.00
-8403.37,-3776.25,-17743.44,35.00,55.00 , 0.00
-11137.12,-3102.75,-6697.35,30.00,55.00 , 0.00
-11137.50,-2929.88,-17759.17,25.00,55.00 , 0.00
-11107.12,-2832.38,1525.81,20.00,55.00 , 0.00
-4599.00,-2470.50,8148.75,15.00,55.00 , 0.00
5081.62,-1968.38,9464.62,10.00,55.00 , 0.00
11544.00,-1450.50,8988.49,5.00,55.00 , 0.00
-8740.50,-987.38,7986.00,0.00,55.00 , 0.00
-8511.75,-642.00,7904.93,0.00,50.00 , 0.00
11835.75,-1006.50,8938.27,5.00,50.00 , 0.00
5422.50,-1415.63,9426.50,10.00,50.00 , 0.00
-4218.00,-1825.50,8102.16,15.00,50.00 , 0.00
-11108.62,-2043.38,1502.82,20.00,50.00 , 0.00
-11132.25,-1990.13,-17904.98,25.00,50.00 , 0.00
-11136.75,-2108.25,-7029.50,30.00,50.00 , 0.00
-8630.63,-2784.75,-17705.93,35.00,50.00 , 0.00
7899.38,-3519.37,-17736.79,40.00,50.00 , 0.00
-5420.25,-4138.87,-17716.22,45.00,50.00 , 0.00
985.50,-4552.12,-17599.45,50.00,50.00 , 0.00
5128.50,-4641.75,-17609.74,55.00,50.00 , 0.00
-12146.25,-4551.37,-17729.53,60.00,50.00 , 0.00
1526.25,-4329.38,-17770.67,65.00,50.00 , 0.00
11092.50,-3925.12,-14972.54,70.00,50.00 , 0.00
11142.00,-3860.63,10980.15,75.00,50.00 , 0.00
11108.25,-3540.00,-2193.12,80.00,50.00 , 0.00
9646.50,-2850.37,8604.91,85.00,50.00 , 0.00
-2302.87,-2118.37,11151.36,90.00,50.00 , 0.00
-10034.62,-1475.25,10679.46,95.00,50.00 , 0.00
9321.00,-915.00,9508.18,100.00,50.00 , 0.00
9297.75,-582.38,9264.37,100.00,45.00 , 0.00
-10384.13,-984.00,10541.52,95.00,45.00 , 0.00
-2487.37,-1504.13,10842.81,90.00,45.00 , 0.00
9521.62,-2053.50,7715.57,85.00,45.00 , 0.00
11122.50,-2538.75,-3484.80,80.00,45.00 , 0.00
11133.75,-2675.25,10320.69,75.00,45.00 , 0.00
11081.63,-2810.62,-14719.65,70.00,45.00 , 0.00
1579.13,-3170.62,-17725.29,65.00,45.00 , 0.00
-12193.12,-3315.37,-17721.66,60.00,45.00 , 0.00
5160.00,-3367.50,-17639.38,55.00,45.00 , 0.00
753.00,-3175.12,-17694.44,50.00,45.00 , 0.00
-5658.00,-2800.12,-17740.41,45.00,45.00 , 0.00
7779.75,-2202.00,-17778.53,40.00,45.00 , 0.00
-8604.75,-1425.38,-17718.03,35.00,45.00 , 0.00
-11138.62,-813.00,-6269.61,30.00,45.00 , 0.00
-11138.62,-916.88,-17234.03,25.00,45.00 , 0.00
-11115.75,-1152.75,1332.21,20.00,45.00 , 0.00
-3852.38,-1095.00,7783.93,15.00,45.00 , 0.00
5718.00,-844.88,9139.13,10.00,45.00 , 0.00
12102.75,-546.00,8729.54,5.00,45.00 , 0.00
-8263.87,-251.63,7751.26,0.00,45.00 , 0.00
-7878.00,145.50,7555.84,0.00,40.00 , 0.00
-11997.00,0.75,8509.33,5.00,40.00 , 0.00
6321.75,-151.88,8941.90,10.00,40.00 , 0.00
-3178.12,-245.25,7575.20,15.00,40.00 , 0.00
-11103.37,-162.75,1119.85,20.00,40.00 , 0.00
-11157.75,131.63,-17829.35,25.00,40.00 , 0.00
-11130.75,276.38,-6866.14,30.00,40.00 , 0.00
-8928.37,-249.00,-17705.93,35.00,40.00 , 0.00
7502.25,-1124.63,-17774.30,40.00,40.00 , 0.00
-5829.00,-1852.88,-17751.91,45.00,40.00 , 0.00
576.75,-2223.75,-17738.60,50.00,40.00 , 0.00
4765.87,-2277.75,-17666.61,55.00,40.00 , 0.00
11853.75,-2171.62,-17760.38,60.00,40.00 , 0.00
1351.50,-2022.00,-17730.74,65.00,40.00 , 0.00
11086.50,-1786.50,-16146.24,70.00,40.00 , 0.00
11155.13,-1812.75,10128.30,75.00,40.00 , 0.00
11086.87,-1586.63,-2988.10,80.00,40.00 , 0.00
9140.63,-1157.63,8067.68,85.00,40.00 , 0.00
-2813.25,-750.75,10671.60,90.00,40.00 , 0.00
-10735.50,-415.88,10361.83,95.00,40.00 , 0.00
8787.75,-118.50,9196.00,100.00,40.00 , 0.00
8416.50,333.00,8855.99,100.00,35.00 , 0.00
-11273.25,255.75,9960.12,95.00,35.00 , 0.00
-3404.25,185.25,10156.13,90.00,35.00 , 0.00
8692.50,118.88,7314.45,85.00,35.00 , 0.00
11124.00,-28.50,-4175.10,80.00,35.00 , 0.00
11145.75,-10.88,8198.96,75.00,35.00 , 0.00
11129.62,237.00,-17192.89,70.00,35.00 , 0.00
1313.25,198.00,-17786.40,65.00,35.00 , 0.00
11826.00,-31.88,-17766.43,60.00,35.00 , 0.00
4868.25,-366.75,-17752.52,55.00,35.00 , 0.00
646.50,-422.63,-17746.47,50.00,35.00 , 0.00
-5997.75,42.38,-17768.25,45.00,35.00 , 0.00
7230.38,1023.00,-17759.17,40.00,35.00 , 0.00
-9039.75,1894.50,-17758.57,35.00,35.00 , 0.00
-11140.50,2198.25,-7062.16,30.00,35.00 , 0.00
-11145.75,1794.75,-17850.53,25.00,35.00 , 0.00
-11082.00,1228.50,806.46,20.00,35.00 , 0.00
-2411.62,832.50,7215.23,15.00,35.00 , 0.00
6933.37,650.25,8563.17,10.00,35.00 , 0.00
-11486.25,588.38,8191.09,5.00,35.00 , 0.00
-7459.50,594.38,7318.68,0.00,35.00 , 0.00
-6859.50,1035.75,6996.22,0.00,30.00 , 0.00
-10663.12,1245.75,7843.22,5.00,30.00 , 0.00
7987.50,1614.00,8134.22,10.00,30.00 , 0.00
-1145.63,2214.00,6690.09,15.00,30.00 , 0.00
-11098.50,3178.50,178.48,20.00,30.00 , 0.00
